url,action,fields
https://www.madfientist.com/fi-laboratory/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/fi-laboratory/,https://app.convertkit.com/landing_pages/13128/subscribe,id|first_name|email
https://www.madfientist.com/fi-laboratory/,https://app.convertkit.com/landing_pages/20574/subscribe,id|first_name|email
https://www.madfientist.com/personal-capital/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/personal-capital/,https://www.madfientist.com/wp-comments-post.php,author|email|submit|comment_post_ID|comment_parent|akismet_comment_nonce|ak_js
https://www.madfientist.com/personal-capital/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/personal-capital/,https://app.convertkit.com/landing_pages/13128/subscribe,id|first_name|email
https://www.madfientist.com/personal-capital/,https://app.convertkit.com/landing_pages/20574/subscribe,id|first_name|email
https://www.madfientist.com/tax-loss-harvesting,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/tax-loss-harvesting,https://www.madfientist.com/wp-comments-post.php,author|email|submit|comment_post_ID|comment_parent|akismet_comment_nonce|ak_js
https://www.madfientist.com/tax-loss-harvesting,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/tax-loss-harvesting,https://app.convertkit.com/landing_pages/13128/subscribe,id|first_name|email
https://www.madfientist.com/tax-loss-harvesting,https://app.convertkit.com/landing_pages/20574/subscribe,id|first_name|email
https://www.madfientist.com/tax-loss-harvesting/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/tax-loss-harvesting/,https://www.madfientist.com/wp-comments-post.php,author|email|submit|comment_post_ID|comment_parent|akismet_comment_nonce|ak_js
https://www.madfientist.com/tax-loss-harvesting/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/tax-loss-harvesting/,https://app.convertkit.com/landing_pages/13128/subscribe,id|first_name|email
https://www.madfientist.com/tax-loss-harvesting/,https://app.convertkit.com/landing_pages/20574/subscribe,id|first_name|email
https://www.madfientist.com/tax-gain-harvesting/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/tax-gain-harvesting/,https://www.madfientist.com/wp-comments-post.php,author|email|submit|comment_post_ID|comment_parent|akismet_comment_nonce|ak_js
https://www.madfientist.com/tax-gain-harvesting/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/tax-gain-harvesting/,https://app.convertkit.com/landing_pages/13128/subscribe,id|first_name|email
https://www.madfientist.com/tax-gain-harvesting/,https://app.convertkit.com/landing_pages/20574/subscribe,id|first_name|email
https://www.madfientist.com/specific-share-identification/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/specific-share-identification/,https://www.madfientist.com/wp-comments-post.php,author|email|submit|comment_post_ID|comment_parent|akismet_comment_nonce|ak_js
https://www.madfientist.com/specific-share-identification/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/specific-share-identification/,https://app.convertkit.com/landing_pages/13128/subscribe,id|first_name|email
https://www.madfientist.com/specific-share-identification/,https://app.convertkit.com/landing_pages/20574/subscribe,id|first_name|email
https://www.madfientist.com/ramit-sethi-interview/,https://app.convertkit.com/landing_pages/379273/subscribe,id|first_name|email
https://www.madfientist.com/ramit-sethi-interview/,https://www.madfientist.com/wp-comments-post.php,author|email|submit|comment_post_ID|comment_parent|akismet_comment_nonce|ak_js
https://www.madfientist.com/ramit-sethi-interview/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/ramit-sethi-interview/,https://app.convertkit.com/landing_pages/13128/subscribe,id|first_name|email
https://www.madfientist.com/ramit-sethi-interview/,https://app.convertkit.com/landing_pages/20574/subscribe,id|first_name|email
https://www.madfientist.com/james-clear-interview/,https://app.convertkit.com/landing_pages/379273/subscribe,id|first_name|email
https://www.madfientist.com/james-clear-interview/,https://www.madfientist.com/wp-comments-post.php,author|email|submit|comment_post_ID|comment_parent|akismet_comment_nonce|ak_js
https://www.madfientist.com/james-clear-interview/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/james-clear-interview/,https://app.convertkit.com/landing_pages/13128/subscribe,id|first_name|email
https://www.madfientist.com/james-clear-interview/,https://app.convertkit.com/landing_pages/20574/subscribe,id|first_name|email
https://www.madfientist.com/hierarchy-of-financial-needs/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/hierarchy-of-financial-needs/,https://www.madfientist.com/wp-comments-post.php,author|email|submit|comment_post_ID|comment_parent|akismet_comment_nonce|ak_js
https://www.madfientist.com/hierarchy-of-financial-needs/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/hierarchy-of-financial-needs/,https://app.convertkit.com/landing_pages/13128/subscribe,id|first_name|email
https://www.madfientist.com/hierarchy-of-financial-needs/,https://app.convertkit.com/landing_pages/20574/subscribe,id|first_name|email
https://www.madfientist.com/jd-roth-interview/,https://app.convertkit.com/landing_pages/379273/subscribe,id|first_name|email
https://www.madfientist.com/jd-roth-interview/,https://www.madfientist.com/wp-comments-post.php,author|email|submit|comment_post_ID|comment_parent|akismet_comment_nonce|ak_js
https://www.madfientist.com/jd-roth-interview/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/jd-roth-interview/,https://app.convertkit.com/landing_pages/13128/subscribe,id|first_name|email
https://www.madfientist.com/jd-roth-interview/,https://app.convertkit.com/landing_pages/20574/subscribe,id|first_name|email
https://www.madfientist.com/vicki-robin-interview/,https://app.convertkit.com/landing_pages/379273/subscribe,id|first_name|email
https://www.madfientist.com/vicki-robin-interview/,https://www.madfientist.com/wp-comments-post.php,author|email|submit|comment_post_ID|comment_parent|akismet_comment_nonce|ak_js
https://www.madfientist.com/vicki-robin-interview/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/vicki-robin-interview/,https://app.convertkit.com/landing_pages/13128/subscribe,id|first_name|email
https://www.madfientist.com/vicki-robin-interview/,https://app.convertkit.com/landing_pages/20574/subscribe,id|first_name|email
https://www.madfientist.com/camp-mustache-q-and-a/,https://app.convertkit.com/landing_pages/379273/subscribe,id|first_name|email
https://www.madfientist.com/camp-mustache-q-and-a/,https://www.madfientist.com/wp-comments-post.php,author|email|submit|comment_post_ID|comment_parent|akismet_comment_nonce|ak_js
https://www.madfientist.com/camp-mustache-q-and-a/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/camp-mustache-q-and-a/,https://app.convertkit.com/landing_pages/13128/subscribe,id|first_name|email
https://www.madfientist.com/camp-mustache-q-and-a/,https://app.convertkit.com/landing_pages/20574/subscribe,id|first_name|email
https://www.madfientist.com/afford-anything-interview/,https://app.convertkit.com/landing_pages/379273/subscribe,id|first_name|email
https://www.madfientist.com/afford-anything-interview/,https://www.madfientist.com/wp-comments-post.php,author|email|submit|comment_post_ID|comment_parent|akismet_comment_nonce|ak_js
https://www.madfientist.com/afford-anything-interview/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/afford-anything-interview/,https://app.convertkit.com/landing_pages/13128/subscribe,id|first_name|email
https://www.madfientist.com/afford-anything-interview/,https://app.convertkit.com/landing_pages/20574/subscribe,id|first_name|email
https://www.madfientist.com/street-smart-finance-interview/,https://app.convertkit.com/landing_pages/379273/subscribe,id|first_name|email
https://www.madfientist.com/street-smart-finance-interview/,https://www.madfientist.com/wp-comments-post.php,author|email|submit|comment_post_ID|comment_parent|akismet_comment_nonce|ak_js
https://www.madfientist.com/street-smart-finance-interview/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/street-smart-finance-interview/,https://app.convertkit.com/landing_pages/13128/subscribe,id|first_name|email
https://www.madfientist.com/street-smart-finance-interview/,https://app.convertkit.com/landing_pages/20574/subscribe,id|first_name|email
https://www.madfientist.com/forever-jobless-interview/,https://app.convertkit.com/landing_pages/379273/subscribe,id|first_name|email
https://www.madfientist.com/forever-jobless-interview/,https://www.madfientist.com/wp-comments-post.php,author|email|submit|comment_post_ID|comment_parent|akismet_comment_nonce|ak_js
https://www.madfientist.com/forever-jobless-interview/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/forever-jobless-interview/,https://app.convertkit.com/landing_pages/13128/subscribe,id|first_name|email
https://www.madfientist.com/forever-jobless-interview/,https://app.convertkit.com/landing_pages/20574/subscribe,id|first_name|email
https://www.madfientist.com/empire-flippers-interview/,https://app.convertkit.com/landing_pages/379273/subscribe,id|first_name|email
https://www.madfientist.com/empire-flippers-interview/,https://www.madfientist.com/wp-comments-post.php,author|email|submit|comment_post_ID|comment_parent|akismet_comment_nonce|ak_js
https://www.madfientist.com/empire-flippers-interview/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/empire-flippers-interview/,https://app.convertkit.com/landing_pages/13128/subscribe,id|first_name|email
https://www.madfientist.com/empire-flippers-interview/,https://app.convertkit.com/landing_pages/20574/subscribe,id|first_name|email
https://www.madfientist.com/the-military-guide-interview/,https://app.convertkit.com/landing_pages/379273/subscribe,id|first_name|email
https://www.madfientist.com/the-military-guide-interview/,https://www.madfientist.com/wp-comments-post.php,author|email|submit|comment_post_ID|comment_parent|akismet_comment_nonce|ak_js
https://www.madfientist.com/the-military-guide-interview/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/the-military-guide-interview/,https://app.convertkit.com/landing_pages/13128/subscribe,id|first_name|email
https://www.madfientist.com/the-military-guide-interview/,https://app.convertkit.com/landing_pages/20574/subscribe,id|first_name|email
https://www.madfientist.com/millennial-money-interview/,https://app.convertkit.com/landing_pages/48614/subscribe,id|first_name|email
https://www.madfientist.com/millennial-money-interview/,https://www.madfientist.com/wp-comments-post.php,author|email|submit|comment_post_ID|comment_parent|akismet_comment_nonce|ak_js
https://www.madfientist.com/millennial-money-interview/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/millennial-money-interview/,https://app.convertkit.com/landing_pages/13128/subscribe,id|first_name|email
https://www.madfientist.com/millennial-money-interview/,https://app.convertkit.com/landing_pages/20574/subscribe,id|first_name|email
https://www.madfientist.com/tony-interview/,https://app.convertkit.com/landing_pages/379273/subscribe,id|first_name|email
https://www.madfientist.com/tony-interview/,https://www.madfientist.com/wp-comments-post.php,author|email|submit|comment_post_ID|comment_parent|akismet_comment_nonce|ak_js
https://www.madfientist.com/tony-interview/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/tony-interview/,https://app.convertkit.com/landing_pages/13128/subscribe,id|first_name|email
https://www.madfientist.com/tony-interview/,https://app.convertkit.com/landing_pages/20574/subscribe,id|first_name|email
https://www.madfientist.com/the-happy-philosopher-interview/,https://app.convertkit.com/landing_pages/379273/subscribe,id|first_name|email
https://www.madfientist.com/the-happy-philosopher-interview/,https://www.madfientist.com/wp-comments-post.php,author|email|submit|comment_post_ID|comment_parent|akismet_comment_nonce|ak_js
https://www.madfientist.com/the-happy-philosopher-interview/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/the-happy-philosopher-interview/,https://app.convertkit.com/landing_pages/13128/subscribe,id|first_name|email
https://www.madfientist.com/the-happy-philosopher-interview/,https://app.convertkit.com/landing_pages/20574/subscribe,id|first_name|email
https://www.madfientist.com/monumental-strength-interview/,https://app.convertkit.com/landing_pages/379273/subscribe,id|first_name|email
https://www.madfientist.com/monumental-strength-interview/,https://www.madfientist.com/wp-comments-post.php,author|email|submit|comment_post_ID|comment_parent|akismet_comment_nonce|ak_js
https://www.madfientist.com/monumental-strength-interview/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/monumental-strength-interview/,https://app.convertkit.com/landing_pages/13128/subscribe,id|first_name|email
https://www.madfientist.com/monumental-strength-interview/,https://app.convertkit.com/landing_pages/20574/subscribe,id|first_name|email
https://www.madfientist.com/jl-collins-interview/,https://app.convertkit.com/landing_pages/48614/subscribe,id|first_name|email
https://www.madfientist.com/jl-collins-interview/,https://www.madfientist.com/wp-comments-post.php,author|email|submit|comment_post_ID|comment_parent|akismet_comment_nonce|ak_js
https://www.madfientist.com/jl-collins-interview/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/jl-collins-interview/,https://app.convertkit.com/landing_pages/13128/subscribe,id|first_name|email
https://www.madfientist.com/jl-collins-interview/,https://app.convertkit.com/landing_pages/20574/subscribe,id|first_name|email
https://www.madfientist.com/popup-business-school-interview/,https://app.convertkit.com/landing_pages/48614/subscribe,id|first_name|email
https://www.madfientist.com/popup-business-school-interview/,https://www.madfientist.com/wp-comments-post.php,author|email|submit|comment_post_ID|comment_parent|akismet_comment_nonce|ak_js
https://www.madfientist.com/popup-business-school-interview/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/popup-business-school-interview/,https://app.convertkit.com/landing_pages/13128/subscribe,id|first_name|email
https://www.madfientist.com/popup-business-school-interview/,https://app.convertkit.com/landing_pages/20574/subscribe,id|first_name|email
https://www.madfientist.com/side-hustle-nation-interview/,https://app.convertkit.com/landing_pages/379273/subscribe,id|first_name|email
https://www.madfientist.com/side-hustle-nation-interview/,https://www.madfientist.com/wp-comments-post.php,author|email|submit|comment_post_ID|comment_parent|akismet_comment_nonce|ak_js
https://www.madfientist.com/side-hustle-nation-interview/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/side-hustle-nation-interview/,https://app.convertkit.com/landing_pages/13128/subscribe,id|first_name|email
https://www.madfientist.com/side-hustle-nation-interview/,https://app.convertkit.com/landing_pages/20574/subscribe,id|first_name|email
https://www.madfientist.com/website-investing/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/website-investing/,https://www.madfientist.com/wp-comments-post.php,author|email|submit|comment_post_ID|comment_parent|akismet_comment_nonce|ak_js
https://www.madfientist.com/website-investing/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/website-investing/,https://app.convertkit.com/landing_pages/13128/subscribe,id|first_name|email
https://www.madfientist.com/website-investing/,https://app.convertkit.com/landing_pages/20574/subscribe,id|first_name|email
https://www.madfientist.com/travis-shakespeare-interview/,https://app.convertkit.com/landing_pages/379273/subscribe,id|first_name|email
https://www.madfientist.com/travis-shakespeare-interview/,https://www.madfientist.com/wp-comments-post.php,author|email|submit|comment_post_ID|comment_parent|akismet_comment_nonce|ak_js
https://www.madfientist.com/travis-shakespeare-interview/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/travis-shakespeare-interview/,https://app.convertkit.com/landing_pages/13128/subscribe,id|first_name|email
https://www.madfientist.com/travis-shakespeare-interview/,https://app.convertkit.com/landing_pages/20574/subscribe,id|first_name|email
https://www.madfientist.com/ultimate-retirement-account/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/ultimate-retirement-account/,https://www.madfientist.com/wp-comments-post.php,author|email|submit|comment_post_ID|comment_parent|akismet_comment_nonce|ak_js
https://www.madfientist.com/ultimate-retirement-account/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/ultimate-retirement-account/,https://app.convertkit.com/landing_pages/13128/subscribe,id|first_name|email
https://www.madfientist.com/ultimate-retirement-account/,https://app.convertkit.com/landing_pages/20574/subscribe,id|first_name|email
https://www.madfientist.com/ultimate-retirement-account//,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/ultimate-retirement-account//,https://www.madfientist.com/wp-comments-post.php,author|email|submit|comment_post_ID|comment_parent|akismet_comment_nonce|ak_js
https://www.madfientist.com/ultimate-retirement-account//,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/ultimate-retirement-account//,https://app.convertkit.com/landing_pages/13128/subscribe,id|first_name|email
https://www.madfientist.com/ultimate-retirement-account//,https://app.convertkit.com/landing_pages/20574/subscribe,id|first_name|email
https://www.madfientist.com/traditional-ira-vs-roth-ira/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/traditional-ira-vs-roth-ira/,https://www.madfientist.com/wp-comments-post.php,author|email|submit|comment_post_ID|comment_parent|akismet_comment_nonce|ak_js
https://www.madfientist.com/traditional-ira-vs-roth-ira/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/traditional-ira-vs-roth-ira/,https://app.convertkit.com/landing_pages/13128/subscribe,id|first_name|email
https://www.madfientist.com/traditional-ira-vs-roth-ira/,https://app.convertkit.com/landing_pages/20574/subscribe,id|first_name|email
https://www.madfientist.com/how-to-access-retirement-funds-early/,https://app.convertkit.com/landing_pages/48614/subscribe,id|first_name|email
https://www.madfientist.com/how-to-access-retirement-funds-early/,https://www.madfientist.com/wp-comments-post.php,author|email|submit|comment_post_ID|comment_parent|akismet_comment_nonce|ak_js
https://www.madfientist.com/how-to-access-retirement-funds-early/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/how-to-access-retirement-funds-early/,https://app.convertkit.com/landing_pages/13128/subscribe,id|first_name|email
https://www.madfientist.com/how-to-access-retirement-funds-early/,https://app.convertkit.com/landing_pages/20574/subscribe,id|first_name|email
https://www.madfientist.com/safe-withdrawal-rate/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/safe-withdrawal-rate/,https://www.madfientist.com/wp-comments-post.php,author|email|submit|comment_post_ID|comment_parent|akismet_comment_nonce|ak_js
https://www.madfientist.com/safe-withdrawal-rate/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/safe-withdrawal-rate/,https://app.convertkit.com/landing_pages/13128/subscribe,id|first_name|email
https://www.madfientist.com/safe-withdrawal-rate/,https://app.convertkit.com/landing_pages/20574/subscribe,id|first_name|email
https://www.madfientist.com/podcast/,https://www.madfientist.com/wp-comments-post.php,author|email|submit|comment_post_ID|comment_parent|akismet_comment_nonce|ak_js
https://www.madfientist.com/podcast/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/podcast/,https://app.convertkit.com/landing_pages/13128/subscribe,id|first_name|email
https://www.madfientist.com/podcast/,https://app.convertkit.com/landing_pages/20574/subscribe,id|first_name|email
https://www.madfientist.com/lacking-ambition-interview/,https://app.convertkit.com/landing_pages/48614/subscribe,id|first_name|email
https://www.madfientist.com/lacking-ambition-interview/,https://www.madfientist.com/wp-comments-post.php,author|email|submit|comment_post_ID|comment_parent|akismet_comment_nonce|ak_js
https://www.madfientist.com/lacking-ambition-interview/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/lacking-ambition-interview/,https://app.convertkit.com/landing_pages/13128/subscribe,id|first_name|email
https://www.madfientist.com/lacking-ambition-interview/,https://app.convertkit.com/landing_pages/20574/subscribe,id|first_name|email
https://www.madfientist.com/free-ivy-league-degree,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/free-ivy-league-degree,https://www.madfientist.com/wp-comments-post.php,author|email|submit|comment_post_ID|comment_parent|akismet_comment_nonce|ak_js
https://www.madfientist.com/free-ivy-league-degree,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/free-ivy-league-degree,https://app.convertkit.com/landing_pages/13128/subscribe,id|first_name|email
https://www.madfientist.com/free-ivy-league-degree,https://app.convertkit.com/landing_pages/20574/subscribe,id|first_name|email
https://www.madfientist.com/free-ivy-league-degree/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/free-ivy-league-degree/,https://www.madfientist.com/wp-comments-post.php,author|email|submit|comment_post_ID|comment_parent|akismet_comment_nonce|ak_js
https://www.madfientist.com/free-ivy-league-degree/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/free-ivy-league-degree/,https://app.convertkit.com/landing_pages/13128/subscribe,id|first_name|email
https://www.madfientist.com/free-ivy-league-degree/,https://app.convertkit.com/landing_pages/20574/subscribe,id|first_name|email
https://www.madfientist.com/the-perfect-life/,https://app.convertkit.com/landing_pages/48614/subscribe,id|first_name|email
https://www.madfientist.com/the-perfect-life/,https://www.madfientist.com/wp-comments-post.php,author|email|submit|comment_post_ID|comment_parent|akismet_comment_nonce|ak_js
https://www.madfientist.com/the-perfect-life/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/the-perfect-life/,https://app.convertkit.com/landing_pages/13128/subscribe,id|first_name|email
https://www.madfientist.com/the-perfect-life/,https://app.convertkit.com/landing_pages/20574/subscribe,id|first_name|email
https://www.madfientist.com/spouse-separate-finances/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/spouse-separate-finances/,https://www.madfientist.com/wp-comments-post.php,author|email|submit|comment_post_ID|comment_parent|akismet_comment_nonce|ak_js
https://www.madfientist.com/spouse-separate-finances/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/spouse-separate-finances/,https://app.convertkit.com/landing_pages/13128/subscribe,id|first_name|email
https://www.madfientist.com/spouse-separate-finances/,https://app.convertkit.com/landing_pages/20574/subscribe,id|first_name|email
https://www.madfientist.com/spouse-early-retirement/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/spouse-early-retirement/,https://www.madfientist.com/wp-comments-post.php,author|email|submit|comment_post_ID|comment_parent|akismet_comment_nonce|ak_js
https://www.madfientist.com/spouse-early-retirement/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/spouse-early-retirement/,https://app.convertkit.com/landing_pages/13128/subscribe,id|first_name|email
https://www.madfientist.com/spouse-early-retirement/,https://app.convertkit.com/landing_pages/20574/subscribe,id|first_name|email
https://www.madfientist.com/retire-early-lifestyle-interview/,https://app.convertkit.com/landing_pages/48614/subscribe,id|first_name|email
https://www.madfientist.com/retire-early-lifestyle-interview/,https://www.madfientist.com/wp-comments-post.php,author|email|submit|comment_post_ID|comment_parent|akismet_comment_nonce|ak_js
https://www.madfientist.com/retire-early-lifestyle-interview/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/retire-early-lifestyle-interview/,https://app.convertkit.com/landing_pages/13128/subscribe,id|first_name|email
https://www.madfientist.com/retire-early-lifestyle-interview/,https://app.convertkit.com/landing_pages/20574/subscribe,id|first_name|email
https://www.madfientist.com/go-curry-cracker-interview/,https://app.convertkit.com/landing_pages/48614/subscribe,id|first_name|email
https://www.madfientist.com/go-curry-cracker-interview/,https://www.madfientist.com/wp-comments-post.php,author|email|submit|comment_post_ID|comment_parent|akismet_comment_nonce|ak_js
https://www.madfientist.com/go-curry-cracker-interview/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/go-curry-cracker-interview/,https://app.convertkit.com/landing_pages/13128/subscribe,id|first_name|email
https://www.madfientist.com/go-curry-cracker-interview/,https://app.convertkit.com/landing_pages/20574/subscribe,id|first_name|email
https://www.madfientist.com/unique-risk-diversification,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/unique-risk-diversification,https://www.madfientist.com/wp-comments-post.php,author|email|submit|comment_post_ID|comment_parent|akismet_comment_nonce|ak_js
https://www.madfientist.com/unique-risk-diversification,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/unique-risk-diversification,https://app.convertkit.com/landing_pages/13128/subscribe,id|first_name|email
https://www.madfientist.com/unique-risk-diversification,https://app.convertkit.com/landing_pages/20574/subscribe,id|first_name|email
https://www.madfientist.com/unique-risk-diversification/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/unique-risk-diversification/,https://www.madfientist.com/wp-comments-post.php,author|email|submit|comment_post_ID|comment_parent|akismet_comment_nonce|ak_js
https://www.madfientist.com/unique-risk-diversification/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/unique-risk-diversification/,https://app.convertkit.com/landing_pages/13128/subscribe,id|first_name|email
https://www.madfientist.com/unique-risk-diversification/,https://app.convertkit.com/landing_pages/20574/subscribe,id|first_name|email
https://www.madfientist.com/unique-risk-minimum-variance-portfolio/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/unique-risk-minimum-variance-portfolio/,https://www.madfientist.com/wp-comments-post.php,author|email|submit|comment_post_ID|comment_parent|akismet_comment_nonce|ak_js
https://www.madfientist.com/unique-risk-minimum-variance-portfolio/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/unique-risk-minimum-variance-portfolio/,https://app.convertkit.com/landing_pages/13128/subscribe,id|first_name|email
https://www.madfientist.com/unique-risk-minimum-variance-portfolio/,https://app.convertkit.com/landing_pages/20574/subscribe,id|first_name|email
https://www.madfientist.com/unique-risk-market-portfolio/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/unique-risk-market-portfolio/,https://www.madfientist.com/wp-comments-post.php,author|email|submit|comment_post_ID|comment_parent|akismet_comment_nonce|ak_js
https://www.madfientist.com/unique-risk-market-portfolio/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/unique-risk-market-portfolio/,https://app.convertkit.com/landing_pages/13128/subscribe,id|first_name|email
https://www.madfientist.com/unique-risk-market-portfolio/,https://app.convertkit.com/landing_pages/20574/subscribe,id|first_name|email
https://www.madfientist.com/radical-personal-finance-part-one/,https://app.convertkit.com/landing_pages/48614/subscribe,id|first_name|email
https://www.madfientist.com/radical-personal-finance-part-one/,https://www.madfientist.com/wp-comments-post.php,author|email|submit|comment_post_ID|comment_parent|akismet_comment_nonce|ak_js
https://www.madfientist.com/radical-personal-finance-part-one/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/radical-personal-finance-part-one/,https://app.convertkit.com/landing_pages/13128/subscribe,id|first_name|email
https://www.madfientist.com/radical-personal-finance-part-one/,https://app.convertkit.com/landing_pages/20574/subscribe,id|first_name|email
https://www.madfientist.com/radical-personal-finance-part-two/,https://app.convertkit.com/landing_pages/379273/subscribe,id|first_name|email
https://www.madfientist.com/radical-personal-finance-part-two/,https://www.madfientist.com/wp-comments-post.php,author|email|submit|comment_post_ID|comment_parent|akismet_comment_nonce|ak_js
https://www.madfientist.com/radical-personal-finance-part-two/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
https://www.madfientist.com/radical-personal-finance-part-two/,https://app.convertkit.com/landing_pages/13128/subscribe,id|first_name|email
https://www.madfientist.com/radical-personal-finance-part-two/,https://app.convertkit.com/landing_pages/20574/subscribe,id|first_name|email
https://www.madfientist.com/millionaire-educator-interview/,https://app.convertkit.com/landing_pages/48614/subscribe,id|first_name|email
https://www.madfientist.com/millionaire-educator-interview/,https://www.madfientist.com/wp-comments-post.php,author|email|submit|comment_post_ID|comment_parent|akismet_comment_nonce|ak_js
https://www.madfientist.com/millionaire-educator-interview/,https://app.convertkit.com/landing_pages/13123/subscribe,id|first_name|email
